Selected parameters are:
1 Height, km
2 O, cm-3 
3 N2, cm-3
4 O2, cm-3
5 He, cm-3 
6 Ar, cm-3
7 H, cm-3
8 N, cm-3

      1          2          3          4          5          6          7          8
  767.0  1.127E+04  4.556E-01  1.344E-03  1.314E+06  2.384E-08  1.963E+05  8.891E+01
  768.0  1.104E+04  4.396E-01  1.290E-03  1.307E+06  2.265E-08  1.961E+05  8.732E+01
  769.0  1.082E+04  4.241E-01  1.238E-03  1.300E+06  2.152E-08  1.958E+05  8.577E+01
  770.0  1.060E+04  4.091E-01  1.188E-03  1.293E+06  2.044E-08  1.956E+05  8.424E+01
  771.0  1.038E+04  3.947E-01  1.141E-03  1.287E+06  1.942E-08  1.953E+05  8.274E+01
  772.0  1.017E+04  3.808E-01  1.095E-03  1.280E+06  1.845E-08  1.951E+05  8.127E+01
  773.0  9.966E+03  3.673E-01  1.051E-03  1.274E+06  1.753E-08  1.948E+05  7.983E+01
  774.0  9.764E+03  3.544E-01  1.009E-03  1.267E+06  1.665E-08  1.946E+05  7.841E+01
  775.0  9.566E+03  3.419E-01  9.680E-04  1.261E+06  1.582E-08  1.943E+05  7.701E+01
  776.0  9.372E+03  3.299E-01  9.292E-04  1.254E+06  1.503E-08  1.941E+05  7.565E+01
  777.0  9.182E+03  3.183E-01  8.919E-04  1.248E+06  1.428E-08  1.938E+05  7.430E+01
  778.0  8.996E+03  3.070E-01  8.561E-04  1.242E+06  1.357E-08  1.936E+05  7.298E+01
  779.0  8.814E+03  2.962E-01  8.217E-04  1.235E+06  1.289E-08  1.933E+05  7.169E+01
  780.0  8.635E+03  2.858E-01  7.888E-04  1.229E+06  1.225E-08  1.931E+05  7.042E+01
  781.0  8.460E+03  2.758E-01  7.572E-04  1.223E+06  1.164E-08  1.928E+05  6.917E+01
  782.0  8.289E+03  2.661E-01  7.268E-04  1.216E+06  1.106E-08  1.926E+05  6.794E+01
  783.0  8.121E+03  2.567E-01  6.977E-04  1.210E+06  1.051E-08  1.923E+05  6.673E+01
  784.0  7.957E+03  2.477E-01  6.697E-04  1.204E+06  9.983E-09  1.921E+05  6.555E+01
  785.0  7.796E+03  2.390E-01  6.429E-04  1.198E+06  9.486E-09  1.918E+05  6.439E+01
  786.0  7.638E+03  2.306E-01  6.172E-04  1.192E+06  9.013E-09  1.916E+05  6.325E+01
  787.0  7.484E+03  2.225E-01  5.925E-04  1.186E+06  8.565E-09  1.914E+05  6.213E+01
  788.0  7.333E+03  2.147E-01  5.688E-04  1.180E+06  8.138E-09  1.911E+05  6.103E+01
  789.0  7.184E+03  2.072E-01  5.460E-04  1.174E+06  7.733E-09  1.909E+05  5.995E+01
  790.0  7.039E+03  1.999E-01  5.242E-04  1.168E+06  7.349E-09  1.906E+05  5.889E+01
  791.0  6.897E+03  1.929E-01  5.032E-04  1.162E+06  6.983E-09  1.904E+05  5.785E+01
  792.0  6.758E+03  1.861E-01  4.831E-04  1.156E+06  6.636E-09  1.901E+05  5.682E+01
  793.0  6.621E+03  1.796E-01  4.638E-04  1.150E+06  6.306E-09  1.899E+05  5.582E+01
  794.0  6.488E+03  1.733E-01  4.453E-04  1.144E+06  5.993E-09  1.897E+05  5.483E+01
  795.0  6.357E+03  1.672E-01  4.275E-04  1.138E+06  5.695E-09  1.894E+05  5.386E+01
  796.0  6.229E+03  1.614E-01  4.104E-04  1.133E+06  5.413E-09  1.892E+05  5.291E+01
  797.0  6.103E+03  1.557E-01  3.940E-04  1.127E+06  5.144E-09  1.889E+05  5.198E+01
  798.0  5.980E+03  1.503E-01  3.783E-04  1.121E+06  4.889E-09  1.887E+05  5.106E+01
  799.0  5.860E+03  1.450E-01  3.632E-04  1.115E+06  4.646E-09  1.884E+05  5.016E+01
  800.0  5.742E+03  1.399E-01  3.487E-04  1.110E+06  4.416E-09  1.882E+05  4.927E+01
  801.0  5.626E+03  1.350E-01  3.348E-04  1.104E+06  4.197E-09  1.880E+05  4.840E+01
  802.0  5.513E+03  1.303E-01  3.215E-04  1.098E+06  3.989E-09  1.877E+05  4.755E+01
  803.0  5.402E+03  1.258E-01  3.087E-04  1.093E+06  3.791E-09  1.875E+05  4.671E+01
  804.0  5.293E+03  1.214E-01  2.964E-04  1.087E+06  3.603E-09  1.873E+05  4.589E+01
  805.0  5.187E+03  1.171E-01  2.846E-04  1.082E+06  3.425E-09  1.870E+05  4.508E+01
  806.0  5.082E+03  1.130E-01  2.732E-04  1.076E+06  3.255E-09  1.868E+05  4.428E+01
  807.0  4.980E+03  1.091E-01  2.624E-04  1.071E+06  3.094E-09  1.865E+05  4.350E+01
  808.0  4.880E+03  1.053E-01  2.519E-04  1.065E+06  2.941E-09  1.863E+05  4.274E+01
  809.0  4.782E+03  1.016E-01  2.419E-04  1.060E+06  2.795E-09  1.861E+05  4.198E+01
  810.0  4.686E+03  9.807E-02  2.323E-04  1.055E+06  2.657E-09  1.858E+05  4.125E+01
  811.0  4.592E+03  9.465E-02  2.230E-04  1.049E+06  2.526E-09  1.856E+05  4.052E+01
  812.0  4.500E+03  9.135E-02  2.142E-04  1.044E+06  2.401E-09  1.854E+05  3.981E+01
  813.0  4.409E+03  8.816E-02  2.057E-04  1.039E+06  2.282E-09  1.851E+05  3.911E+01
  814.0  4.321E+03  8.509E-02  1.975E-04  1.034E+06  2.169E-09  1.849E+05  3.842E+01
  815.0  4.234E+03  8.212E-02  1.897E-04  1.028E+06  2.062E-09  1.847E+05  3.774E+01
  816.0  4.149E+03  7.926E-02  1.821E-04  1.023E+06  1.960E-09  1.844E+05  3.708E+01
  817.0  4.066E+03  7.650E-02  1.749E-04  1.018E+06  1.863E-09  1.842E+05  3.643E+01
  818.0  3.985E+03  7.384E-02  1.680E-04  1.013E+06  1.772E-09  1.840E+05  3.579E+01
  819.0  3.905E+03  7.127E-02  1.613E-04  1.008E+06  1.684E-09  1.837E+05  3.516E+01
  820.0  3.826E+03  6.879E-02  1.549E-04  1.003E+06  1.601E-09  1.835E+05  3.454E+01
  821.0  3.750E+03  6.640E-02  1.487E-04  9.976E+05  1.522E-09  1.833E+05  3.394E+01
  822.0  3.675E+03  6.409E-02  1.429E-04  9.925E+05  1.447E-09  1.830E+05  3.334E+01
  823.0  3.601E+03  6.186E-02  1.372E-04  9.875E+05  1.376E-09  1.828E+05  3.276E+01
  824.0  3.529E+03  5.971E-02  1.318E-04  9.826E+05  1.308E-09  1.826E+05  3.218E+01
  825.0  3.459E+03  5.764E-02  1.265E-04  9.776E+05  1.243E-09  1.823E+05  3.162E+01
  826.0  3.389E+03  5.563E-02  1.215E-04  9.727E+05  1.182E-09  1.821E+05  3.107E+01
  827.0  3.322E+03  5.370E-02  1.167E-04  9.678E+05  1.124E-09  1.819E+05  3.052E+01
  828.0  3.255E+03  5.184E-02  1.121E-04  9.629E+05  1.069E-09  1.817E+05  2.999E+01
  829.0  3.190E+03  5.004E-02  1.077E-04  9.581E+05  1.016E-09  1.814E+05  2.946E+01
  830.0  3.126E+03  4.830E-02  1.034E-04  9.532E+05  9.661E-10  1.812E+05  2.895E+01
  831.0  3.064E+03  4.663E-02  9.931E-05  9.484E+05  9.186E-10  1.810E+05  2.844E+01
  832.0  3.003E+03  4.501E-02  9.538E-05  9.437E+05  8.734E-10  1.807E+05  2.794E+01
  833.0  2.943E+03  4.345E-02  9.161E-05  9.389E+05  8.304E-10  1.805E+05  2.745E+01
  834.0  2.884E+03  4.194E-02  8.799E-05  9.342E+05  7.896E-10  1.803E+05  2.697E+01
  835.0  2.827E+03  4.049E-02  8.452E-05  9.295E+05  7.508E-10  1.801E+05  2.650E+01
  836.0  2.770E+03  3.909E-02  8.118E-05  9.248E+05  7.140E-10  1.798E+05  2.604E+01
  837.0  2.715E+03  3.773E-02  7.798E-05  9.202E+05  6.789E-10  1.796E+05  2.558E+01
  838.0  2.661E+03  3.643E-02  7.490E-05  9.156E+05  6.456E-10  1.794E+05  2.514E+01
  839.0  2.608E+03  3.517E-02  7.194E-05  9.110E+05  6.139E-10  1.792E+05  2.470E+01
  840.0  2.556E+03  3.395E-02  6.910E-05  9.064E+05  5.838E-10  1.789E+05  2.427E+01
  841.0  2.505E+03  3.277E-02  6.638E-05  9.019E+05  5.551E-10  1.787E+05  2.384E+01
  842.0  2.455E+03  3.164E-02  6.376E-05  8.973E+05  5.279E-10  1.785E+05  2.343E+01
  843.0  2.406E+03  3.055E-02  6.125E-05  8.928E+05  5.020E-10  1.783E+05  2.302E+01
  844.0  2.358E+03  2.949E-02  5.883E-05  8.884E+05  4.774E-10  1.780E+05  2.262E+01
  845.0  2.311E+03  2.847E-02  5.652E-05  8.839E+05  4.540E-10  1.778E+05  2.222E+01
  846.0  2.265E+03  2.749E-02  5.429E-05  8.795E+05  4.318E-10  1.776E+05  2.184E+01
  847.0  2.220E+03  2.654E-02  5.215E-05  8.751E+05  4.106E-10  1.774E+05  2.146E+01
  848.0  2.176E+03  2.562E-02  5.010E-05  8.707E+05  3.905E-10  1.771E+05  2.108E+01
  849.0  2.133E+03  2.474E-02  4.813E-05  8.663E+05  3.714E-10  1.769E+05  2.072E+01
  850.0  2.091E+03  2.388E-02  4.623E-05  8.620E+05  3.532E-10  1.767E+05  2.035E+01
  851.0  2.049E+03  2.306E-02  4.442E-05  8.577E+05  3.360E-10  1.765E+05  2.000E+01
  852.0  2.008E+03  2.226E-02  4.267E-05  8.534E+05  3.195E-10  1.763E+05  1.965E+01
  853.0  1.968E+03  2.150E-02  4.099E-05  8.491E+05  3.039E-10  1.760E+05  1.931E+01
  854.0  1.929E+03  2.076E-02  3.938E-05  8.449E+05  2.891E-10  1.758E+05  1.898E+01
  855.0  1.891E+03  2.004E-02  3.783E-05  8.407E+05  2.749E-10  1.756E+05  1.865E+01
  856.0  1.854E+03  1.935E-02  3.635E-05  8.365E+05  2.615E-10  1.754E+05  1.832E+01
  857.0  1.817E+03  1.868E-02  3.492E-05  8.323E+05  2.487E-10  1.752E+05  1.800E+01
  858.0  1.781E+03  1.804E-02  3.355E-05  8.281E+05  2.366E-10  1.749E+05  1.769E+01
  859.0  1.746E+03  1.742E-02  3.223E-05  8.240E+05  2.250E-10  1.747E+05  1.738E+01
  860.0  1.711E+03  1.682E-02  3.097E-05  8.199E+05  2.140E-10  1.745E+05  1.708E+01
  861.0  1.677E+03  1.624E-02  2.975E-05  8.158E+05  2.036E-10  1.743E+05  1.678E+01
  862.0  1.644E+03  1.568E-02  2.859E-05  8.117E+05  1.937E-10  1.741E+05  1.649E+01
  863.0  1.611E+03  1.514E-02  2.747E-05  8.077E+05  1.842E-10  1.738E+05  1.621E+01
  864.0  1.579E+03  1.462E-02  2.639E-05  8.036E+05  1.752E-10  1.736E+05  1.593E+01
  865.0  1.548E+03  1.412E-02  2.536E-05  7.996E+05  1.667E-10  1.734E+05  1.565E+01
  866.0  1.518E+03  1.363E-02  2.436E-05  7.957E+05  1.586E-10  1.732E+05  1.538E+01
  867.0  1.488E+03  1.317E-02  2.341E-05  7.917E+05  1.509E-10  1.730E+05  1.511E+01
  868.0  1.458E+03  1.271E-02  2.249E-05  7.877E+05  1.435E-10  1.728E+05  1.485E+01
  869.0  1.429E+03  1.228E-02  2.161E-05  7.838E+05  1.365E-10  1.725E+05  1.459E+01
  870.0  1.401E+03  1.186E-02  2.077E-05  7.799E+05  1.299E-10  1.723E+05  1.434E+01
  871.0  1.373E+03  1.145E-02  1.995E-05  7.760E+05  1.236E-10  1.721E+05  1.409E+01
  872.0  1.346E+03  1.106E-02  1.917E-05  7.722E+05  1.176E-10  1.719E+05  1.385E+01
  873.0  1.320E+03  1.068E-02  1.842E-05  7.683E+05  1.118E-10  1.717E+05  1.361E+01
  874.0  1.294E+03  1.031E-02  1.770E-05  7.645E+05  1.064E-10  1.715E+05  1.337E+01
  875.0  1.268E+03  9.958E-03  1.701E-05  7.607E+05  1.012E-10  1.713E+05  1.314E+01
  876.0  1.243E+03  9.616E-03  1.635E-05  7.569E+05  9.631E-11  1.710E+05  1.292E+01
  877.0  1.219E+03  9.287E-03  1.571E-05  7.532E+05  9.163E-11  1.708E+05  1.269E+01
  878.0  1.195E+03  8.969E-03  1.510E-05  7.494E+05  8.718E-11  1.706E+05  1.247E+01
  879.0  1.171E+03  8.662E-03  1.451E-05  7.457E+05  8.295E-11  1.704E+05  1.226E+01
  880.0  1.148E+03  8.365E-03  1.394E-05  7.420E+05  7.892E-11  1.702E+05  1.205E+01
  881.0  1.125E+03  8.079E-03  1.340E-05  7.383E+05  7.509E-11  1.700E+05  1.184E+01
  882.0  1.103E+03  7.803E-03  1.287E-05  7.347E+05  7.145E-11  1.698E+05  1.163E+01
  883.0  1.081E+03  7.536E-03  1.237E-05  7.310E+05  6.798E-11  1.696E+05  1.143E+01
  884.0  1.060E+03  7.278E-03  1.189E-05  7.274E+05  6.469E-11  1.694E+05  1.124E+01
  885.0  1.039E+03  7.029E-03  1.143E-05  7.238E+05  6.155E-11  1.691E+05  1.104E+01
  886.0  1.019E+03  6.789E-03  1.098E-05  7.202E+05  5.857E-11  1.689E+05  1.085E+01
  887.0  9.988E+02  6.557E-03  1.055E-05  7.167E+05  5.573E-11  1.687E+05  1.067E+01
  888.0  9.791E+02  6.333E-03  1.014E-05  7.131E+05  5.303E-11  1.685E+05  1.048E+01
  889.0  9.599E+02  6.117E-03  9.747E-06  7.096E+05  5.046E-11  1.683E+05  1.030E+01
  890.0  9.410E+02  5.908E-03  9.368E-06  7.061E+05  4.802E-11  1.681E+05  1.012E+01
  891.0  9.225E+02  5.706E-03  9.004E-06  7.026E+05  4.570E-11  1.679E+05  9.950E+00
  892.0  9.044E+02  5.512E-03  8.653E-06  6.991E+05  4.349E-11  1.677E+05  9.778E+00
  893.0  8.867E+02  5.324E-03  8.317E-06  6.956E+05  4.138E-11  1.675E+05  9.610E+00
  894.0  8.693E+02  5.142E-03  7.993E-06  6.922E+05  3.938E-11  1.673E+05  9.445E+00
  895.0  8.522E+02  4.967E-03  7.683E-06  6.888E+05  3.748E-11  1.671E+05  9.282E+00
  896.0  8.355E+02  4.798E-03  7.384E-06  6.854E+05  3.567E-11  1.668E+05  9.123E+00
  897.0  8.191E+02  4.634E-03  7.097E-06  6.820E+05  3.394E-11  1.666E+05  8.966E+00
  898.0  8.030E+02  4.476E-03  6.822E-06  6.786E+05  3.230E-11  1.664E+05  8.812E+00
  899.0  7.873E+02  4.324E-03  6.557E-06  6.753E+05  3.074E-11  1.662E+05  8.661E+00
  900.0  7.719E+02  4.177E-03  6.302E-06  6.719E+05  2.926E-11  1.660E+05  8.512E+00
  901.0  7.567E+02  4.034E-03  6.058E-06  6.686E+05  2.785E-11  1.658E+05  8.366E+00
  902.0  7.419E+02  3.897E-03  5.823E-06  6.653E+05  2.650E-11  1.656E+05  8.222E+00
  903.0  7.274E+02  3.765E-03  5.597E-06  6.620E+05  2.522E-11  1.654E+05  8.081E+00
  904.0  7.131E+02  3.637E-03  5.380E-06  6.588E+05  2.401E-11  1.652E+05  7.943E+00
  905.0  6.992E+02  3.513E-03  5.172E-06  6.555E+05  2.285E-11  1.650E+05  7.806E+00
  906.0  6.855E+02  3.394E-03  4.971E-06  6.523E+05  2.175E-11  1.648E+05  7.673E+00
  907.0  6.721E+02  3.278E-03  4.779E-06  6.491E+05  2.070E-11  1.646E+05  7.541E+00
  908.0  6.590E+02  3.167E-03  4.593E-06  6.459E+05  1.970E-11  1.644E+05  7.412E+00
  909.0  6.461E+02  3.059E-03  4.416E-06  6.427E+05  1.875E-11  1.642E+05  7.285E+00
  910.0  6.334E+02  2.955E-03  4.245E-06  6.395E+05  1.785E-11  1.640E+05  7.160E+00
  911.0  6.211E+02  2.855E-03  4.080E-06  6.364E+05  1.699E-11  1.638E+05  7.038E+00
  912.0  6.089E+02  2.758E-03  3.923E-06  6.333E+05  1.617E-11  1.636E+05  6.917E+00
  913.0  5.970E+02  2.665E-03  3.771E-06  6.301E+05  1.540E-11  1.634E+05  6.799E+00
  914.0  5.854E+02  2.574E-03  3.625E-06  6.270E+05  1.466E-11  1.632E+05  6.683E+00
  915.0  5.740E+02  2.487E-03  3.485E-06  6.240E+05  1.395E-11  1.630E+05  6.568E+00
  916.0  5.628E+02  2.403E-03  3.350E-06  6.209E+05  1.328E-11  1.628E+05  6.456E+00
  917.0  5.518E+02  2.321E-03  3.221E-06  6.178E+05  1.264E-11  1.626E+05  6.346E+00
  918.0  5.410E+02  2.243E-03  3.096E-06  6.148E+05  1.203E-11  1.624E+05  6.237E+00
  919.0  5.305E+02  2.167E-03  2.977E-06  6.118E+05  1.146E-11  1.622E+05  6.131E+00
  920.0  5.201E+02  2.093E-03  2.862E-06  6.088E+05  1.091E-11  1.620E+05  6.026E+00
  921.0  5.100E+02  2.022E-03  2.751E-06  6.058E+05  1.038E-11  1.618E+05  5.923E+00
  922.0  5.001E+02  1.954E-03  2.645E-06  6.028E+05  9.884E-12  1.616E+05  5.822E+00
  923.0  4.903E+02  1.888E-03  2.543E-06  5.999E+05  9.410E-12  1.614E+05  5.723E+00
  924.0  4.808E+02  1.824E-03  2.445E-06  5.969E+05  8.959E-12  1.612E+05  5.625E+00
  925.0  4.714E+02  1.762E-03  2.351E-06  5.940E+05  8.529E-12  1.610E+05  5.529E+00
  926.0  4.622E+02  1.703E-03  2.260E-06  5.911E+05  8.120E-12  1.608E+05  5.435E+00
  927.0  4.532E+02  1.645E-03  2.173E-06  5.882E+05  7.731E-12  1.606E+05  5.342E+00
  928.0  4.444E+02  1.590E-03  2.089E-06  5.853E+05  7.361E-12  1.604E+05  5.251E+00
  929.0  4.358E+02  1.536E-03  2.009E-06  5.824E+05  7.008E-12  1.602E+05  5.162E+00
  930.0  4.273E+02  1.484E-03  1.932E-06  5.796E+05  6.672E-12  1.600E+05  5.074E+00
  931.0  4.190E+02  1.434E-03  1.857E-06  5.768E+05  6.353E-12  1.598E+05  4.988E+00
  932.0  4.109E+02  1.386E-03  1.786E-06  5.739E+05  6.049E-12  1.596E+05  4.903E+00
  933.0  4.029E+02  1.339E-03  1.717E-06  5.711E+05  5.759E-12  1.594E+05  4.819E+00
  934.0  3.951E+02  1.294E-03  1.651E-06  5.683E+05  5.484E-12  1.592E+05  4.737E+00
  935.0  3.874E+02  1.250E-03  1.588E-06  5.656E+05  5.221E-12  1.590E+05  4.657E+00
  936.0  3.799E+02  1.208E-03  1.527E-06  5.628E+05  4.972E-12  1.588E+05  4.577E+00
  937.0  3.725E+02  1.167E-03  1.468E-06  5.600E+05  4.734E-12  1.586E+05  4.500E+00
  938.0  3.653E+02  1.128E-03  1.412E-06  5.573E+05  4.508E-12  1.584E+05  4.423E+00
  939.0  3.582E+02  1.090E-03  1.357E-06  5.546E+05  4.293E-12  1.582E+05  4.348E+00
  940.0  3.513E+02  1.053E-03  1.305E-06  5.519E+05  4.088E-12  1.581E+05  4.274E+00
  941.0  3.444E+02  1.018E-03  1.255E-06  5.492E+05  3.892E-12  1.579E+05  4.202E+00
  942.0  3.378E+02  9.834E-04  1.207E-06  5.465E+05  3.707E-12  1.577E+05  4.130E+00
  943.0  3.312E+02  9.503E-04  1.161E-06  5.438E+05  3.530E-12  1.575E+05  4.060E+00
  944.0  3.248E+02  9.183E-04  1.116E-06  5.412E+05  3.361E-12  1.573E+05  3.991E+00
  945.0  3.185E+02  8.874E-04  1.073E-06  5.385E+05  3.201E-12  1.571E+05  3.924E+00
  946.0  3.124E+02  8.576E-04  1.032E-06  5.359E+05  3.048E-12  1.569E+05  3.857E+00
  947.0  3.063E+02  8.288E-04  9.926E-07  5.333E+05  2.903E-12  1.567E+05  3.792E+00
  948.0  3.004E+02  8.009E-04  9.546E-07  5.307E+05  2.765E-12  1.565E+05  3.727E+00
  949.0  2.946E+02  7.740E-04  9.180E-07  5.281E+05  2.633E-12  1.563E+05  3.664E+00
  950.0  2.889E+02  7.480E-04  8.828E-07  5.256E+05  2.507E-12  1.561E+05  3.602E+00
  951.0  2.833E+02  7.229E-04  8.491E-07  5.230E+05  2.388E-12  1.559E+05  3.541E+00
  952.0  2.778E+02  6.986E-04  8.166E-07  5.205E+05  2.274E-12  1.558E+05  3.481E+00
  953.0  2.725E+02  6.752E-04  7.853E-07  5.179E+05  2.166E-12  1.556E+05  3.422E+00
  954.0  2.672E+02  6.525E-04  7.553E-07  5.154E+05  2.063E-12  1.554E+05  3.364E+00
  955.0  2.620E+02  6.306E-04  7.264E-07  5.129E+05  1.965E-12  1.552E+05  3.308E+00
  956.0  2.570E+02  6.095E-04  6.986E-07  5.104E+05  1.871E-12  1.550E+05  3.252E+00
  957.0  2.520E+02  5.891E-04  6.719E-07  5.079E+05  1.782E-12  1.548E+05  3.197E+00
  958.0  2.472E+02  5.693E-04  6.462E-07  5.055E+05  1.698E-12  1.546E+05  3.143E+00
  959.0  2.424E+02  5.502E-04  6.215E-07  5.030E+05  1.617E-12  1.544E+05  3.090E+00
  960.0  2.377E+02  5.318E-04  5.978E-07  5.006E+05  1.540E-12  1.542E+05  3.037E+00
  961.0  2.331E+02  5.140E-04  5.750E-07  4.981E+05  1.467E-12  1.541E+05  2.986E+00
  962.0  2.286E+02  4.968E-04  5.530E-07  4.957E+05  1.397E-12  1.539E+05  2.936E+00
  963.0  2.242E+02  4.802E-04  5.319E-07  4.933E+05  1.331E-12  1.537E+05  2.886E+00
  964.0  2.199E+02  4.641E-04  5.116E-07  4.909E+05  1.268E-12  1.535E+05  2.837E+00
  965.0  2.157E+02  4.486E-04  4.921E-07  4.885E+05  1.208E-12  1.533E+05  2.790E+00
  966.0  2.115E+02  4.336E-04  4.734E-07  4.862E+05  1.150E-12  1.531E+05  2.742E+00
  967.0  2.075E+02  4.191E-04  4.553E-07  4.838E+05  1.096E-12  1.529E+05  2.696E+00
  968.0  2.035E+02  4.051E-04  4.380E-07  4.815E+05  1.044E-12  1.528E+05  2.651E+00
  969.0  1.996E+02  3.915E-04  4.213E-07  4.791E+05  9.944E-13  1.526E+05  2.606E+00
  970.0  1.957E+02  3.784E-04  4.052E-07  4.768E+05  9.473E-13  1.524E+05  2.562E+00
  971.0  1.920E+02  3.658E-04  3.898E-07  4.745E+05  9.024E-13  1.522E+05  2.519E+00
  972.0  1.883E+02  3.536E-04  3.750E-07  4.722E+05  8.597E-13  1.520E+05  2.477E+00
  973.0  1.846E+02  3.418E-04  3.607E-07  4.699E+05  8.190E-13  1.518E+05  2.435E+00
  974.0  1.811E+02  3.304E-04  3.470E-07  4.676E+05  7.802E-13  1.516E+05  2.394E+00
  975.0  1.776E+02  3.193E-04  3.338E-07  4.654E+05  7.433E-13  1.515E+05  2.354E+00
  976.0  1.742E+02  3.087E-04  3.211E-07  4.631E+05  7.081E-13  1.513E+05  2.314E+00
  977.0  1.709E+02  2.984E-04  3.089E-07  4.609E+05  6.746E-13  1.511E+05  2.275E+00
  978.0  1.676E+02  2.885E-04  2.971E-07  4.587E+05  6.427E-13  1.509E+05  2.237E+00
  979.0  1.644E+02  2.788E-04  2.858E-07  4.565E+05  6.124E-13  1.507E+05  2.199E+00
  980.0  1.612E+02  2.696E-04  2.750E-07  4.543E+05  5.834E-13  1.505E+05  2.162E+00
  981.0  1.581E+02  2.606E-04  2.645E-07  4.521E+05  5.559E-13  1.504E+05  2.126E+00
  982.0  1.551E+02  2.519E-04  2.545E-07  4.499E+05  5.296E-13  1.502E+05  2.090E+00
  983.0  1.521E+02  2.435E-04  2.448E-07  4.477E+05  5.046E-13  1.500E+05  2.055E+00
  984.0  1.492E+02  2.354E-04  2.355E-07  4.455E+05  4.808E-13  1.498E+05  2.021E+00
  985.0  1.464E+02  2.276E-04  2.266E-07  4.434E+05  4.581E-13  1.496E+05  1.987E+00
  986.0  1.436E+02  2.200E-04  2.180E-07  4.413E+05  4.365E-13  1.495E+05  1.954E+00
  987.0  1.408E+02  2.127E-04  2.097E-07  4.391E+05  4.159E-13  1.493E+05  1.921E+00
  988.0  1.381E+02  2.056E-04  2.018E-07  4.370E+05  3.963E-13  1.491E+05  1.889E+00
  989.0  1.355E+02  1.988E-04  1.941E-07  4.349E+05  3.776E-13  1.489E+05  1.857E+00
  990.0  1.329E+02  1.922E-04  1.868E-07  4.328E+05  3.598E-13  1.487E+05  1.826E+00
  991.0  1.303E+02  1.858E-04  1.797E-07  4.307E+05  3.428E-13  1.486E+05  1.795E+00
  992.0  1.278E+02  1.796E-04  1.729E-07  4.287E+05  3.267E-13  1.484E+05  1.765E+00
  993.0  1.254E+02  1.737E-04  1.664E-07  4.266E+05  3.113E-13  1.482E+05  1.736E+00
  994.0  1.230E+02  1.679E-04  1.601E-07  4.245E+05  2.966E-13  1.480E+05  1.707E+00
  995.0  1.207E+02  1.623E-04  1.540E-07  4.225E+05  2.827E-13  1.478E+05  1.678E+00
  996.0  1.184E+02  1.569E-04  1.482E-07  4.205E+05  2.694E-13  1.477E+05  1.650E+00
  997.0  1.161E+02  1.517E-04  1.426E-07  4.184E+05  2.567E-13  1.475E+05  1.622E+00
  998.0  1.139E+02  1.467E-04  1.372E-07  4.164E+05  2.446E-13  1.473E+05  1.595E+00
  999.0  1.117E+02  1.418E-04  1.320E-07  4.144E+05  2.331E-13  1.471E+05  1.569E+00
